"paper","experiment","k","Q","calpha0","p0","mdh0","calpha25","p25","mdh25","calpha33","p33","mdh33","calpha67","p67","mdh67","t1","t2","v1","v2","replicated"
"ppir","Bad Tipper",2,0.0871344881842724,3.84145882069418,0.767852166722732,7.849,4.75884383138652,0.794394263534301,9.139,5.04323657468101,0.802549486385239,9.53133333333333,6.08289572202274,0.832062383598948,10.9426666666667,0.640662129188497,0.563256414468959,0.054622061632738,0.014141120387351,1
"ppir","Belief-Act Inconsistency",2,0.0452013143443178,3.84145882069418,0.831634285413879,7.849,4.75884383138652,0.851139466488869,9.139,5.04323657468101,0.857125494199145,9.53133333333333,6.08289572202274,0.878757536879035,10.9426666666667,0.373816200301683,0.417428125937032,0.0323005498079682,0.00977787391074991,1
"ppir","Bigot-Misanthrope",2,5.05709793535865,3.84145882069418,0.0245252729836607,7.849,4.75884383138652,0.0431535664197056,9.139,5.04323657468101,0.0496720805247,9.53133333333333,6.08289572202274,0.0771158880222746,10.9426666666667,0.904862174894915,1.29769408448152,0.0222222222222222,0.00829269189690028,1
"ppir","Burn in Hell",2,0.105785410747269,3.84145882069418,0.744994372784261,7.849,4.75884383138652,0.773979035532989,9.139,5.04323657468101,0.782889417349694,9.53133333333333,6.08289572202274,0.81515551517542,10.9426666666667,0.271147496692603,0.214895330304029,0.0262127304057229,0.00369977077052773,1
"ppir","Cold-Hearted Prosociality",2,0.553621569548553,3.84145882069418,0.456841686943096,7.849,4.75884383138652,0.510332341975444,9.139,5.04323657468101,0.526982924013552,9.53133333333333,6.08289572202274,0.588188255822035,10.9426666666667,2.26403123574644,2.03718758766004,0.0820364839777222,0.0109115576224367,1
"ppir","Higher Standards - Charity",2,0.00568404474889048,3.84145882069418,0.939902343558407,7.849,4.75884383138652,0.94695145217256,9.139,5.04323657468101,0.949112378527405,9.53133333333333,6.08289572202274,0.956910966759139,10.9426666666667,0.920766661246409,0.900186992046037,0.058994891463797,0.0155159196059823,0
"ppir","Higher Standards - Company",2,5.45742590686691,3.84145882069418,0.0194853311091515,7.849,4.75884383138652,0.0354537533055931,9.139,5.04323657468101,0.0410960901475558,9.53133333333333,6.08289572202274,0.0651127409389561,10.9426666666667,0.344463340209902,0.922850063154788,0.0451036388486031,0.0161947107740632,1
"ppir","Intuitive Economics",2,4.49345905385651,3.84145882069418,0.0340247657895855,7.849,4.75884383138652,0.0570393300456025,9.139,5.04323657468101,0.064981850921438,9.53133333333333,6.08289572202274,0.097900240058111,10.9426666666667,0.847075820368799,0.505606555563701,0.0210604350243459,0.00488867398254742,1
"ppir","Moral Cliff",2,0.000273107405836319,3.84145882069418,0.986814790576104,7.849,4.75884383138652,0.988363961117342,9.139,5.04323657468101,0.988838791846859,9.53133333333333,6.08289572202274,0.990552097928721,10.9426666666667,0.709664760638812,0.713006234259124,0.0397398265631407,0.00114315836013186,1
"ppir","Moral Inversion",2,1.37674003039291,3.84145882069418,0.240657220138994,7.849,4.75884383138652,0.297493340934038,9.139,5.04323657468101,0.315588304780323,9.53133333333333,6.08289572202274,0.383906555722432,10.9426666666667,0.808709194163244,0.473665915368707,0.0746035393165876,0.00693255042241512,1
"ppir","Presumption of Guilt",2,0.469848609932205,3.84145882069418,0.493056823294262,7.849,4.75884383138652,0.544354862001585,9.139,5.04323657468101,0.560285870818837,9.53133333333333,6.08289572202274,0.618683579632477,10.9426666666667,0.0296722341341666,0.186692440170173,0.0506465980554466,0.00182848558297803,0
